scenario_id,exp,speed_kmh,distance_m,yellow_time_s,intersection_width_m,road_condition,ego_type,rear_speed_kmh,gap_m,rear_type,theoretical_pass,can_stop_emg,rear_collision_theory,decision,zone,pass_before_red,actual_travel_time_s,avg_speed_kmh,final_speed_kmh,time_margin_s,actual_collision,min_gap_m,safe_stop,red_entry,success,match_theory,timestamp,error,stop_overrun_m,dist_to_stopline_m,in_crosswalk,in_intersection,past_intersection,is_dilemma_zone,decision_feasible
11,3,30,20,5.0,12,dry,sedan,35,15,sedan,True,True,False,진행,옵션,False,4.4,0,30.0,0,False,13.22,False,False,True,False,2026-05-03T19:36:35.194850,,43.64,43.64,False,False,True,False,True
12,3,30,30,3.0,12,dry,sedan,0,0,,False,True,False,급정지,일반,False,4.65,0,0.5,0,False,999.0,True,False,True,False,2026-05-03T19:36:37.074695,,-2.39,2.39,False,False,False,False,True
13,3,30,30,3.0,12,dry,sedan,35,15,sedan,False,True,False,급정지,일반,False,3.85,0,0.0,0,False,10.44,True,False,True,False,2026-05-03T19:36:38.442534,,-2.03,2.03,False,False,False,False,True
14,3,30,30,4.0,12,dry,sedan,0,0,,False,True,False,급정지,일반,False,4.65,0,0.5,0,False,999.0,True,False,True,False,2026-05-03T19:36:39.845564,,-2.39,2.39,False,False,False,False,True
15,3,30,30,4.0,12,dry,sedan,35,15,sedan,False,True,False,급정지,일반,False,3.85,0,0.0,0,False,10.44,True,False,True,False,2026-05-03T19:36:41.216864,,-2.03,2.03,False,False,False,False,True
16,3,30,30,5.0,12,dry,sedan,0,0,,False,True,False,급정지,일반,False,4.65,0,0.6,0,False,999.0,True,False,True,False,2026-05-03T19:36:42.634701,,-2.35,2.35,False,False,False,False,True
17,3,30,30,5.0,12,dry,sedan,35,15,sedan,False,True,False,급정지,일반,False,3.85,0,0.0,0,False,10.44,True,False,True,False,2026-05-03T19:36:44.028804,,-2.03,2.03,False,False,False,False,True
18,3,30,40,3.0,12,dry,sedan,0,0,,False,True,False,급정지,일반,False,6.25,0,0.0,0,False,999.0,True,False,True,False,2026-05-03T19:36:45.473711,,-2.17,2.17,False,False,False,False,True
19,3,30,40,3.0,12,dry,sedan,35,15,sedan,False,True,False,급정지,일반,False,4.8,0,1.0,0,False,15,True,False,True,False,2026-05-03T19:36:47.182685,,-2.49,2.49,False,False,False,False,True
20,3,30,40,4.0,12,dry,sedan,0,0,,False,True,False,급정지,일반,False,6.25,0,0.0,0,False,999.0,True,False,True,False,2026-05-03T19:36:48.790232,,-2.17,2.17,False,False,False,False,True
21,3,30,40,4.0,12,dry,sedan,35,15,sedan,False,True,False,급정지,일반,False,4.8,0,1.0,0,False,15,True,False,True,False,2026-05-03T19:36:50.490572,,-2.49,2.49,False,False,False,False,True
22,3,30,40,5.0,12,dry,sedan,0,0,,False,True,False,급정지,일반,False,6.25,0,0.0,0,False,999.0,True,False,True,False,2026-05-03T19:36:52.106191,,-2.17,2.17,False,False,False,False,True
23,3,30,40,5.0,12,dry,sedan,35,15,sedan,False,True,False,급정지,일반,False,4.8,0,1.0,0,False,15,True,False,True,False,2026-05-03T19:36:53.779625,,-2.49,2.49,False,False,False,False,True
24,3,30,50,3.0,12,dry,sedan,0,0,,False,True,False,급정지,일반,False,7.55,0,0.7,0,False,999.0,True,False,True,False,2026-05-03T19:36:55.391655,,-2.24,2.24,False,False,False,False,True
25,3,30,50,3.0,12,dry,sedan,35,15,sedan,False,True,False,급정지,일반,False,6.25,0,0.0,0,False,15,True,False,True,False,2026-05-03T19:36:57.300906,,-2.2,2.2,False,False,False,False,True
26,3,30,50,4.0,12,dry,sedan,0,0,,False,True,False,급정지,일반,False,7.55,0,0.7,0,False,999.0,True,False,True,False,2026-05-03T19:36:59.184281,,-2.24,2.24,False,False,False,False,True
27,3,30,50,4.0,12,dry,sedan,35,15,sedan,False,True,False,급정지,일반,False,6.25,0,0.0,0,False,15,True,False,True,False,2026-05-03T19:37:01.120853,,-2.2,2.2,False,False,False,False,True
28,3,30,50,5.0,12,dry,sedan,0,0,,False,True,False,급정지,일반,False,7.55,0,0.7,0,False,999.0,True,False,True,False,2026-05-03T19:37:02.980246,,-2.24,2.24,False,False,False,False,True
29,3,30,50,5.0,12,dry,sedan,35,15,sedan,False,True,False,급정지,일반,False,6.25,0,0.0,0,False,15,True,False,True,False,2026-05-03T19:37:04.864879,,-2.2,2.2,False,False,False,False,True
30,3,30,60,3.0,12,dry,sedan,0,0,,False,True,False,급정지,일반,False,8.75,0,0.7,0,False,999.0,True,False,True,False,2026-05-03T19:37:06.735890,,-2.48,2.48,False,False,False,False,True
31,3,30,60,3.0,12,dry,sedan,35,15,sedan,False,True,False,급정지,일반,False,7.6,0,1.0,0,False,15,True,False,True,False,2026-05-03T19:37:08.835959,,-2.37,2.37,False,False,False,False,True
32,3,30,60,4.0,12,dry,sedan,0,0,,False,True,False,급정지,일반,False,8.75,0,0.7,0,False,999.0,True,False,True,False,2026-05-03T19:37:10.935903,,-2.48,2.48,False,False,False,False,True
33,3,30,60,4.0,12,dry,sedan,35,15,sedan,False,True,False,급정지,일반,False,7.6,0,1.0,0,False,15,True,False,True,False,2026-05-03T19:37:12.985444,,-2.37,2.37,False,False,False,False,True
34,3,30,60,5.0,12,dry,sedan,0,0,,False,True,False,급정지,일반,False,8.75,0,0.7,0,False,999.0,True,False,True,False,2026-05-03T19:37:14.958885,,-2.48,2.48,False,False,False,False,True
35,3,30,60,5.0,12,dry,sedan,35,15,sedan,False,True,False,급정지,일반,False,7.6,0,1.0,0,False,15,True,False,True,False,2026-05-03T19:37:16.942962,,-2.37,2.37,False,False,False,False,True
36,3,30,70,3.0,12,dry,sedan,0,0,,False,True,False,급정지,일반,False,10.35,0,0.7,0,False,999.0,True,False,True,False,2026-05-03T19:37:18.909086,,-2.18,2.18,False,False,False,False,True
37,3,30,70,3.0,12,dry,sedan,35,15,sedan,False,True,False,급정지,일반,False,8.95,0,0.5,0,False,15,True,False,True,False,2026-05-03T19:37:21.148094,,-2.15,2.15,False,False,False,False,True
38,3,30,70,4.0,12,dry,sedan,0,0,,False,True,False,급정지,일반,False,10.15,0,1.0,0,False,999.0,True,False,True,False,2026-05-03T19:37:23.341941,,-2.1,2.1,False,False,False,False,True
39,3,30,70,4.0,12,dry,sedan,35,15,sedan,False,True,False,급정지,일반,False,8.95,0,0.5,0,False,15,True,False,True,False,2026-05-03T19:37:25.581045,,-2.15,2.15,False,False,False,False,True
40,3,30,70,5.0,12,dry,sedan,0,0,,False,True,False,급정지,일반,False,10.35,0,0.7,0,False,999.0,True,False,True,False,2026-05-03T19:37:27.776043,,-2.18,2.18,False,False,False,False,True
41,3,30,70,5.0,12,dry,sedan,35,15,sedan,False,True,False,급정지,일반,False,8.95,0,0.5,0,False,15,True,False,True,False,2026-05-03T19:37:30.018926,,-2.15,2.15,False,False,False,False,True
42,3,30,80,3.0,12,dry,sedan,0,0,,False,True,False,급정지,일반,False,11.85,0,0.6,0,False,999.0,True,False,True,False,2026-05-03T19:37:32.213808,,-2.24,2.24,False,False,False,False,True
43,3,30,80,3.0,12,dry,sedan,35,15,sedan,False,True,False,급정지,일반,False,10.3,0,0.8,0,False,15,True,False,True,False,2026-05-03T19:37:34.713165,,-2.45,2.45,False,False,False,False,True
44,3,30,80,4.0,12,dry,sedan,0,0,,False,True,False,급정지,일반,False,11.85,0,0.6,0,False,999.0,True,False,True,False,2026-05-03T19:37:37.137029,,-2.24,2.24,False,False,False,False,True
45,3,30,80,4.0,12,dry,sedan,35,15,sedan,False,True,False,급정지,일반,False,10.3,0,0.8,0,False,15,True,False,True,False,2026-05-03T19:37:39.665903,,-2.45,2.45,False,False,False,False,True
46,3,30,80,5.0,12,dry,sedan,0,0,,False,True,False,급정지,일반,False,11.85,0,0.6,0,False,999.0,True,False,True,False,2026-05-03T19:37:42.085452,,-2.24,2.24,False,False,False,False,True
47,3,30,80,5.0,12,dry,sedan,35,15,sedan,False,True,False,급정지,일반,False,10.3,0,0.8,0,False,15,True,False,True,False,2026-05-03T19:37:44.615061,,-2.45,2.45,False,False,False,False,True
48,3,35,10,3.0,12,dry,sedan,0,0,,False,False,False,급정지,딜레마,False,1.65,0,0.0,0,False,999.0,True,False,True,False,2026-05-03T19:37:47.048973,,-2.05,2.05,False,False,False,True,True
49,3,35,10,3.0,12,dry,sedan,40,15,sedan,False,False,False,급정지,딜레마,False,1.55,0,0.0,0,False,10.37,False,False,False,False,2026-05-03T19:37:47.845746,,5.88,5.88,True,False,False,True,False
50,3,35,10,4.0,12,dry,sedan,0,0,,True,False,False,진행,일반,False,2.75,0,34.9,0,False,999.0,False,False,True,False,2026-05-03T19:37:48.808497,,37.64,37.64,False,False,True,False,True
51,3,35,10,4.0,12,dry,sedan,40,15,sedan,True,False,False,진행,일반,False,2.75,0,34.8,0,False,15,False,False,True,False,2026-05-03T19:37:50.121606,,48.5,48.5,False,False,True,False,True
52,3,35,10,5.0,12,dry,sedan,0,0,,True,False,False,진행,일반,False,2.75,0,34.9,0,False,999.0,False,False,True,False,2026-05-03T19:37:51.633935,,37.64,37.64,False,False,True,False,True
53,3,35,10,5.0,12,dry,sedan,40,15,sedan,True,False,False,진행,일반,False,2.75,0,34.8,0,False,15,False,False,True,False,2026-05-03T19:37:52.946105,,48.5,48.5,False,False,True,False,True
54,3,35,20,3.0,12,dry,sedan,0,0,,False,True,False,급정지,일반,False,3.5,0,0.0,0,False,999.0,True,False,True,False,2026-05-03T19:37:54.456129,,-2.19,2.19,False,False,False,False,True
55,3,35,20,3.0,12,dry,sedan,40,15,sedan,False,True,False,급정지,일반,False,1.55,0,0.0,0,False,12.46,True,False,True,False,2026-05-03T19:37:55.558184,,-2.03,2.03,False,False,False,False,True
56,3,35,20,4.0,12,dry,sedan,0,0,,False,True,False,급정지,일반,False,3.55,0,0.0,0,False,999.0,True,False,True,False,2026-05-03T19:37:56.518793,,-2.17,2.17,False,False,False,False,True
57,3,35,20,4.0,12,dry,sedan,40,15,sedan,False,True,False,급정지,일반,False,1.55,0,0.0,0,False,12.46,True,False,True,False,2026-05-03T19:37:57.635045,,-2.03,2.03,False,False,False,False,True
58,3,35,20,5.0,12,dry,sedan,0,0,,True,True,False,진행,옵션,False,3.8,0,34.8,0,False,999.0,False,False,True,False,2026-05-03T19:37:58.589216,,37.81,37.81,False,False,True,False,True
59,3,35,20,5.0,12,dry,sedan,40,15,sedan,True,True,False,진행,옵션,False,3.8,0,34.8,0,False,15,False,False,True,False,2026-05-03T19:38:00.079138,,48.18,48.18,False,False,True,False,True
60,3,35,30,3.0,12,dry,sedan,0,0,,False,True,False,급정지,일반,False,4.7,0,0.6,0,False,999.0,True,False,True,False,2026-05-03T19:38:01.759379,,-2.14,2.14,False,False,False,False,True
61,3,35,30,3.0,12,dry,sedan,40,15,sedan,False,True,False,급정지,일반,False,3.7,0,0.0,0,False,5.14,True,False,True,False,2026-05-03T19:38:03.071188,,-2.07,2.07,False,False,False,False,True
62,3,35,30,4.0,12,dry,sedan,0,0,,False,True,False,급정지,일반,False,4.95,0,0.0,0,False,999.0,True,False,True,False,2026-05-03T19:38:04.395119,,-2.11,2.11,False,False,False,False,True
63,3,35,30,4.0,12,dry,sedan,40,15,sedan,False,True,False,급정지,일반,False,3.7,0,0.0,0,False,5.14,True,False,True,False,2026-05-03T19:38:05.736164,,-2.07,2.07,False,False,False,False,True
64,3,35,30,5.0,12,dry,sedan,0,0,,False,True,False,급정지,일반,False,4.95,0,0.0,0,False,999.0,True,False,True,False,2026-05-03T19:38:07.060965,,-2.11,2.11,False,False,False,False,True
65,3,35,30,5.0,12,dry,sedan,40,15,sedan,False,True,False,급정지,일반,False,3.7,0,0.0,0,False,5.14,True,False,True,False,2026-05-03T19:38:08.403189,,-2.07,2.07,False,False,False,False,True
66,3,35,40,3.0,12,dry,sedan,0,0,,False,True,False,급정지,일반,False,5.65,0,0.0,0,False,999.0,True,False,True,False,2026-05-03T19:38:09.725149,,-2.26,2.26,False,False,False,False,True
67,3,35,40,3.0,12,dry,sedan,40,15,sedan,False,True,False,급정지,일반,False,4.45,0,0.5,0,False,10.95,True,False,True,False,2026-05-03T19:38:11.195350,,-2.27,2.27,False,False,False,False,True
68,3,35,40,4.0,12,dry,sedan,0,0,,False,True,False,급정지,일반,False,5.65,0,0.0,0,False,999.0,True,False,True,False,2026-05-03T19:38:12.638799,,-2.26,2.26,False,False,False,False,True
69,3,35,40,4.0,12,dry,sedan,40,15,sedan,False,True,False,급정지,일반,False,4.45,0,0.5,0,False,10.95,True,False,True,False,2026-05-03T19:38:14.102483,,-2.27,2.27,False,False,False,False,True
70,3,35,40,5.0,12,dry,sedan,0,0,,False,True,False,급정지,일반,False,5.65,0,0.0,0,False,999.0,True,False,True,False,2026-05-03T19:38:15.545111,,-2.26,2.26,False,False,False,False,True
71,3,35,40,5.0,12,dry,sedan,40,15,sedan,False,True,False,급정지,일반,False,4.45,0,0.5,0,False,10.95,True,False,True,False,2026-05-03T19:38:17.022876,,-2.27,2.27,False,False,False,False,True
72,3,35,50,3.0,12,dry,sedan,0,0,,False,True,False,급정지,일반,False,7.0,0,0.5,0,False,999.0,True,False,True,False,2026-05-03T19:38:18.476134,,-2.19,2.19,False,False,False,False,True
73,3,35,50,3.0,12,dry,sedan,40,15,sedan,False,True,False,급정지,일반,False,5.95,0,0.0,0,False,15,True,False,True,False,2026-05-03T19:38:20.192025,,-2.14,2.14,False,False,False,False,True
74,3,35,50,4.0,12,dry,sedan,0,0,,False,True,False,급정지,일반,False,7.0,0,0.5,0,False,999.0,True,False,True,False,2026-05-03T19:38:21.896214,,-2.19,2.19,False,False,False,False,True
75,3,35,50,4.0,12,dry,sedan,40,15,sedan,False,True,False,급정지,일반,False,5.95,0,0.0,0,False,15,True,False,True,False,2026-05-03T19:38:23.586227,,-2.14,2.14,False,False,False,False,True
76,3,35,50,5.0,12,dry,sedan,0,0,,False,True,False,급정지,일반,False,7.0,0,0.5,0,False,999.0,True,False,True,False,2026-05-03T19:38:25.296264,,-2.19,2.19,False,False,False,False,True
77,3,35,50,5.0,12,dry,sedan,40,15,sedan,False,True,False,급정지,일반,False,5.95,0,0.0,0,False,15,True,False,True,False,2026-05-03T19:38:26.987280,,-2.14,2.14,False,False,False,False,True
78,3,35,60,3.0,12,dry,sedan,0,0,,False,True,False,급정지,일반,False,8.25,0,0.6,0,False,999.0,True,False,True,False,2026-05-03T19:38:28.704700,,-2.19,2.19,False,False,False,False,True
79,3,35,60,3.0,12,dry,sedan,40,15,sedan,False,True,False,급정지,일반,False,7.0,0,0.6,0,False,15,True,False,True,False,2026-05-03T19:38:30.606252,,-2.16,2.16,False,False,False,False,True
80,3,35,60,4.0,12,dry,sedan,0,0,,False,True,False,급정지,일반,False,8.25,0,0.6,0,False,999.0,True,False,True,False,2026-05-03T19:38:32.543982,,-2.19,2.19,False,False,False,False,True
81,3,35,60,4.0,12,dry,sedan,40,15,sedan,False,True,False,급정지,일반,False,6.7,0,0.5,0,False,15,True,False,True,False,2026-05-03T19:38:34.486235,,-2.26,2.26,False,False,False,False,True
82,3,35,60,5.0,12,dry,sedan,0,0,,False,True,False,급정지,일반,False,8.25,0,0.6,0,False,999.0,True,False,True,False,2026-05-03T19:38:36.344605,,-2.19,2.19,False,False,False,False,True
83,3,35,60,5.0,12,dry,sedan,40,15,sedan,False,True,False,급정지,일반,False,6.7,0,0.5,0,False,15,True,False,True,False,2026-05-03T19:38:38.295200,,-2.26,2.26,False,False,False,False,True
84,3,35,70,3.0,12,dry,sedan,0,0,,False,True,False,급정지,일반,False,9.15,0,0.0,0,False,999.0,True,False,True,False,2026-05-03T19:38:40.153130,,-2.1,2.1,False,False,False,False,True
85,3,35,70,3.0,12,dry,sedan,40,15,sedan,False,True,False,급정지,일반,False,8.4,0,0.0,0,False,15,True,False,True,False,2026-05-03T19:38:42.254498,,-2.1,2.1,False,False,False,False,True
86,3,35,70,4.0,12,dry,sedan,0,0,,False,True,False,급정지,일반,False,9.15,0,0.0,0,False,999.0,True,False,True,False,2026-05-03T19:38:44.417226,,-2.1,2.1,False,False,False,False,True
87,3,35,70,4.0,12,dry,sedan,40,15,sedan,False,True,False,급정지,일반,False,8.4,0,0.0,0,False,15,True,False,True,False,2026-05-03T19:38:46.516717,,-2.1,2.1,False,False,False,False,True
88,3,35,70,5.0,12,dry,sedan,0,0,,False,True,False,급정지,일반,False,9.15,0,0.0,0,False,999.0,True,False,True,False,2026-05-03T19:38:48.678470,,-2.1,2.1,False,False,False,False,True
89,3,35,70,5.0,12,dry,sedan,40,15,sedan,False,True,False,급정지,일반,False,8.4,0,0.0,0,False,15,True,False,True,False,2026-05-03T19:38:50.797504,,-2.1,2.1,False,False,False,False,True
90,3,35,80,3.0,12,dry,sedan,0,0,,False,True,False,급정지,일반,False,10.55,0,0.0,0,False,999.0,True,False,True,False,2026-05-03T19:38:52.963159,,-2.11,2.11,False,False,False,False,True
91,3,35,80,3.0,12,dry,sedan,40,15,sedan,False,True,False,급정지,일반,False,9.05,0,1.0,0,False,15,True,False,True,False,2026-05-03T19:38:55.299341,,-2.46,2.46,False,False,False,False,True
92,3,35,80,4.0,12,dry,sedan,0,0,,False,True,False,급정지,일반,False,10.55,0,0.0,0,False,999.0,True,False,True,False,2026-05-03T19:38:57.572198,,-2.11,2.11,False,False,False,False,True
93,3,35,80,4.0,12,dry,sedan,40,15,sedan,False,True,False,급정지,일반,False,9.05,0,1.0,0,False,15,True,False,True,False,2026-05-03T19:38:59.915096,,-2.46,2.46,False,False,False,False,True
94,3,35,80,5.0,12,dry,sedan,0,0,,False,True,False,급정지,일반,False,10.55,0,0.0,0,False,999.0,True,False,True,False,2026-05-03T19:39:02.186272,,-2.11,2.11,False,False,False,False,True
95,3,35,80,5.0,12,dry,sedan,40,15,sedan,False,True,False,급정지,일반,False,9.0,0,0.6,0,False,15,True,False,True,False,2026-05-03T19:39:04.514102,,-2.3,2.3,False,False,False,False,True
96,3,40,10,3.0,12,dry,sedan,0,0,,True,False,False,진행,일반,False,2.45,0,39.7,0,False,999.0,False,False,True,False,2026-05-03T19:39:06.770512,,40.94,40.94,False,False,True,False,True
97,3,40,10,3.0,12,dry,sedan,45,15,sedan,True,False,True,진행,일반,False,2.45,0,39.7,0,False,15,False,False,True,False,2026-05-03T19:39:08.064153,,52.81,52.81,False,False,True,False,True
98,3,40,10,4.0,12,dry,sedan,0,0,,True,False,False,진행,일반,False,2.45,0,39.7,0,False,999.0,False,False,True,False,2026-05-03T19:39:09.545278,,40.94,40.94,False,False,True,False,True
99,3,40,10,4.0,12,dry,sedan,45,15,sedan,True,False,True,진행,일반,False,2.45,0,39.7,0,False,15,False,False,True,False,2026-05-03T19:39:10.837451,,52.81,52.81,False,False,True,False,True
100,3,40,10,5.0,12,dry,sedan,0,0,,True,False,False,진행,일반,False,2.45,0,39.7,0,False,999.0,False,False,True,False,2026-05-03T19:39:12.328481,,40.94,40.94,False,False,True,False,True
101,3,40,10,5.0,12,dry,sedan,45,15,sedan,True,False,True,진행,일반,False,2.45,0,39.7,0,False,15,False,False,True,False,2026-05-03T19:39:13.624135,,52.81,52.81,False,False,True,False,True
102,3,40,20,3.0,12,dry,sedan,0,0,,False,False,False,급정지,딜레마,False,3.1,0,0.0,0,False,999.0,True,False,True,False,2026-05-03T19:39:15.115239,,-2.04,2.04,False,False,False,True,True
103,3,40,20,3.0,12,dry,sedan,45,15,sedan,False,False,True,급정지,딜레마,False,1.55,0,0.0,0,False,13.12,True,False,True,False,2026-05-03T19:39:16.179436,,1.06,1.06,False,False,False,True,True
104,3,40,20,4.0,12,dry,sedan,0,0,,True,False,False,진행,일반,False,3.35,0,39.7,0,False,999.0,False,False,True,False,2026-05-03T19:39:17.167325,,40.87,40.87,False,False,True,False,True
105,3,40,20,4.0,12,dry,sedan,45,15,sedan,True,False,True,진행,일반,False,3.35,0,39.7,0,False,15,False,False,True,False,2026-05-03T19:39:18.616295,,52.74,52.74,False,False,True,False,True
106,3,40,20,5.0,12,dry,sedan,0,0,,True,False,False,진행,일반,False,3.35,0,39.7,0,False,999.0,False,False,True,False,2026-05-03T19:39:20.263948,,40.86,40.86,False,False,True,False,True
107,3,40,20,5.0,12,dry,sedan,45,15,sedan,True,False,True,진행,일반,False,3.35,0,39.7,0,False,15,False,False,True,False,2026-05-03T19:39:21.709565,,52.74,52.74,False,False,True,False,True
108,3,40,30,3.0,12,dry,sedan,0,0,,False,True,False,급정지,일반,False,4.4,0,0.5,0,False,999.0,True,False,True,False,2026-05-03T19:39:23.356363,,-2.43,2.43,False,False,False,False,True
109,3,40,30,3.0,12,dry,sedan,45,15,sedan,False,True,True,급정지,일반,False,2.8,0,0.0,0,False,7.19,True,False,True,False,2026-05-03T19:39:24.638669,,-2.05,2.05,False,False,False,False,True
110,3,40,30,4.0,12,dry,sedan,0,0,,False,True,False,급정지,일반,False,4.4,0,0.5,0,False,999.0,True,False,True,False,2026-05-03T19:39:25.829926,,-2.43,2.43,False,False,False,False,True
111,3,40,30,4.0,12,dry,sedan,45,15,sedan,False,True,True,급정지,일반,False,2.8,0,0.0,0,False,7.19,True,False,True,False,2026-05-03T19:39:27.125295,,-2.05,2.05,False,False,False,False,True
112,3,40,30,5.0,12,dry,sedan,0,0,,True,True,False,진행,옵션,False,4.25,0,39.7,0,False,999.0,False,False,True,False,2026-05-03T19:39:28.327638,,40.8,40.8,False,False,True,False,True
113,3,40,30,5.0,12,dry,sedan,45,15,sedan,True,True,True,진행,옵션,False,4.25,0,39.7,0,False,15,False,False,True,False,2026-05-03T19:39:29.924254,,52.67,52.67,False,False,True,False,True
114,3,40,40,3.0,12,dry,sedan,0,0,,False,True,False,급정지,일반,False,5.45,0,0.0,0,False,999.0,True,False,True,False,2026-05-03T19:39:31.725889,,-2.1,2.1,False,False,False,False,True
115,3,40,40,3.0,12,dry,sedan,45,15,sedan,False,True,True,감속,일반,False,4.0,0,0.0,0,False,8.19,True,False,True,False,2026-05-03T19:39:33.189487,,-1.51,1.51,False,False,False,False,True
116,3,40,40,4.0,12,dry,sedan,0,0,,False,True,False,급정지,일반,False,5.45,0,0.0,0,False,999.0,True,False,True,False,2026-05-03T19:39:34.588419,,-2.1,2.1,False,False,False,False,True
117,3,40,40,4.0,12,dry,sedan,45,15,sedan,False,True,True,감속,일반,False,4.0,0,0.0,0,False,8.19,True,False,True,False,2026-05-03T19:39:36.051290,,-1.51,1.51,False,False,False,False,True
118,3,40,40,5.0,12,dry,sedan,0,0,,False,True,False,급정지,일반,False,5.45,0,0.0,0,False,999.0,True,False,True,False,2026-05-03T19:39:37.466666,,-2.1,2.1,False,False,False,False,True
119,3,40,40,5.0,12,dry,sedan,45,15,sedan,False,True,True,감속,일반,False,4.0,0,0.0,0,False,8.19,True,False,True,False,2026-05-03T19:39:38.941586,,-1.51,1.51,False,False,False,False,True
120,3,40,50,3.0,12,dry,sedan,0,0,,False,True,False,급정지,일반,False,6.4,0,0.5,0,False,999.0,True,False,True,False,2026-05-03T19:39:40.343323,,-2.28,2.28,False,False,False,False,True
121,3,40,50,3.0,12,dry,sedan,45,15,sedan,False,True,True,감속,일반,False,4.9,0,0.0,0,False,12.78,True,False,True,False,2026-05-03T19:39:41.974376,,-1.52,1.52,False,False,False,False,True
122,3,40,50,4.0,12,dry,sedan,0,0,,False,True,False,급정지,일반,False,6.4,0,0.5,0,False,999.0,True,False,True,False,2026-05-03T19:39:43.532119,,-2.28,2.28,False,False,False,False,True
123,3,40,50,4.0,12,dry,sedan,45,15,sedan,False,True,True,감속,일반,False,4.9,0,0.0,0,False,12.78,True,False,True,False,2026-05-03T19:39:45.167339,,-1.52,1.52,False,False,False,False,True
124,3,40,50,5.0,12,dry,sedan,0,0,,False,True,False,급정지,일반,False,6.4,0,0.5,0,False,999.0,True,False,True,False,2026-05-03T19:39:46.717396,,-2.28,2.28,False,False,False,False,True
125,3,40,50,5.0,12,dry,sedan,45,15,sedan,False,True,True,감속,일반,False,4.9,0,0.0,0,False,12.78,True,False,True,False,2026-05-03T19:39:48.346451,,-1.52,1.52,False,False,False,False,True
126,3,40,60,3.0,12,dry,sedan,0,0,,False,True,False,급정지,일반,False,7.45,0,0.5,0,False,999.0,True,False,True,False,2026-05-03T19:39:49.898599,,-2.03,2.03,False,False,False,False,True
127,3,40,60,3.0,12,dry,sedan,45,15,sedan,False,True,True,감속,일반,False,5.9,0,0.0,0,False,15,True,False,True,False,2026-05-03T19:39:51.713051,,-1.53,1.53,False,False,False,False,True
128,3,40,60,4.0,12,dry,sedan,0,0,,False,True,False,급정지,일반,False,7.45,0,0.5,0,False,999.0,True,False,True,False,2026-05-03T19:39:53.465429,,-2.03,2.03,False,False,False,False,True
129,3,40,60,4.0,12,dry,sedan,45,15,sedan,False,True,True,감속,일반,False,5.9,0,0.0,0,False,15,True,False,True,False,2026-05-03T19:39:55.266515,,-1.53,1.53,False,False,False,False,True
