scenario_id,exp,speed_kmh,distance_m,yellow_time_s,intersection_width_m,road_condition,ego_type,rear_speed_kmh,gap_m,rear_type,theoretical_pass,can_stop_emg,rear_collision_theory,decision,zone,pass_before_red,actual_travel_time_s,avg_speed_kmh,final_speed_kmh,time_margin_s,actual_collision,min_gap_m,safe_stop,red_entry,success,match_theory,timestamp,error,stop_overrun_m,dist_to_stopline_m,in_crosswalk,in_intersection,past_intersection,is_dilemma_zone,decision_feasible
242,3,55,10,4.0,12,dry,sedan,0,0,,True,False,False,진행,일반구간,False,1.8,0,54.3,0,False,999.0,False,False,True,False,2026-05-03T22:30:10.982075,,49.75,49.75,False,False,True,False,True
243,3,55,10,4.0,12,dry,sedan,60,15,sedan,True,False,True,진행,일반구간,False,1.8,0,54.3,0,False,15,False,False,True,False,2026-05-03T22:30:12.039451,,66.07,66.07,False,False,True,False,True
244,3,55,10,5.0,12,dry,sedan,0,0,,True,False,False,진행,일반구간,False,1.8,0,54.3,0,False,999.0,False,False,True,False,2026-05-03T22:30:13.282227,,49.75,49.75,False,False,True,False,True
245,3,55,10,5.0,12,dry,sedan,60,15,sedan,True,False,True,진행,일반구간,False,1.8,0,54.3,0,False,15,False,False,True,False,2026-05-03T22:30:14.338403,,66.07,66.07,False,False,True,False,True
246,3,55,20,3.0,12,dry,sedan,0,0,,True,False,False,진행,일반구간,False,2.45,0,54.3,0,False,999.0,False,False,True,False,2026-05-03T22:30:15.583613,,49.56,49.56,False,False,True,False,True
247,3,55,20,3.0,12,dry,sedan,60,15,sedan,True,False,True,진행,일반구간,False,2.45,0,54.3,0,False,15,False,False,True,False,2026-05-03T22:30:16.746883,,66.64,66.64,False,False,True,False,True
248,3,55,20,4.0,12,dry,sedan,0,0,,True,False,False,진행,일반구간,False,2.45,0,54.3,0,False,999.0,False,False,True,False,2026-05-03T22:30:18.105869,,49.56,49.56,False,False,True,False,True
249,3,55,20,4.0,12,dry,sedan,60,15,sedan,True,False,True,진행,일반구간,False,2.45,0,54.3,0,False,15,False,False,True,False,2026-05-03T22:30:19.269561,,66.64,66.64,False,False,True,False,True
250,3,55,20,5.0,12,dry,sedan,0,0,,True,False,False,진행,일반구간,False,2.45,0,54.3,0,False,999.0,False,False,True,False,2026-05-03T22:30:20.643528,,49.56,49.56,False,False,True,False,True
251,3,55,20,5.0,12,dry,sedan,60,15,sedan,True,False,True,진행,일반구간,False,2.45,0,54.3,0,False,15,False,False,True,False,2026-05-03T22:30:21.791962,,66.64,66.64,False,False,True,False,True
252,3,55,30,3.0,12,dry,sedan,0,0,,False,False,False,급정지,딜레마구간,False,4.15,0,0.0,0,False,999.0,True,False,True,False,2026-05-03T22:30:23.147992,,-2.11,2.11,False,False,False,True,True
253,3,55,30,3.0,12,dry,sedan,60,15,sedan,False,False,True,급정지,딜레마구간,False,1.55,0,0.0,0,False,15,True,False,True,False,2026-05-03T22:30:24.263674,,2.08,2.08,True,False,False,True,True
254,3,55,30,4.0,12,dry,sedan,0,0,,True,False,False,진행,일반구간,False,3.1,0,54.3,0,False,999.0,False,False,True,False,2026-05-03T22:30:25.126001,,50.12,50.12,False,False,True,False,True
255,3,55,30,4.0,12,dry,sedan,60,15,sedan,True,False,True,진행,일반구간,False,3.1,0,54.3,0,False,15,False,False,True,False,2026-05-03T22:30:26.405853,,66.44,66.44,False,False,True,False,True
256,3,55,30,5.0,12,dry,sedan,0,0,,True,False,False,진행,일반구간,False,3.1,0,54.3,0,False,999.0,False,False,True,False,2026-05-03T22:30:27.872578,,50.12,50.12,False,False,True,False,True
257,3,55,30,5.0,12,dry,sedan,60,15,sedan,True,False,True,진행,일반구간,False,3.1,0,54.3,0,False,15,False,False,True,False,2026-05-03T22:30:29.152862,,66.44,66.44,False,False,True,False,True
258,3,55,40,3.0,12,dry,sedan,0,0,,False,True,False,급정지,일반구간,False,5.2,0,0.0,0,False,999.0,True,False,True,False,2026-05-03T22:30:30.618009,,-2.23,2.23,False,False,False,False,True
259,3,55,40,3.0,12,dry,sedan,60,15,sedan,False,True,True,급정지,일반구간,False,2.95,0,0.0,0,False,2.99,True,False,True,False,2026-05-03T22:30:31.920393,,-1.85,1.85,False,False,False,False,True
260,3,55,40,4.0,12,dry,sedan,0,0,,False,True,False,급정지,일반구간,False,5.2,0,0.0,0,False,999.0,True,False,True,False,2026-05-03T22:30:33.028659,,-2.23,2.23,False,False,False,False,True
261,3,55,40,4.0,12,dry,sedan,60,15,sedan,False,True,True,급정지,일반구간,False,2.9,0,0.6,0,False,3.57,True,False,True,False,2026-05-03T22:30:34.321271,,-1.92,1.92,False,False,False,False,True
262,3,55,40,5.0,12,dry,sedan,0,0,,True,True,False,진행,진행/정지선택구간,False,3.75,0,54.3,0,False,999.0,False,False,True,False,2026-05-03T22:30:35.409548,,49.93,49.93,False,False,True,False,True
263,3,55,40,5.0,12,dry,sedan,60,15,sedan,True,True,True,진행,진행/정지선택구간,False,3.8,0,54.3,0,False,15,False,False,True,False,2026-05-03T22:30:36.811135,,66.25,66.25,False,False,True,False,True
264,3,55,50,3.0,12,dry,sedan,0,0,,False,True,False,급정지,일반구간,False,6.35,0,0.5,0,False,999.0,True,False,True,False,2026-05-03T22:30:38.388241,,-2.2,2.2,False,False,False,False,True
265,3,55,50,3.0,12,dry,sedan,60,15,sedan,False,True,True,급정지,일반구간,False,4.3,0,0.0,0,True,0.01,True,False,False,False,2026-05-03T22:30:39.869125,,-1.75,1.75,False,False,False,False,True
266,3,55,50,4.0,12,dry,sedan,0,0,,False,True,False,급정지,일반구간,False,6.35,0,0.5,0,False,999.0,True,False,True,False,2026-05-03T22:30:41.201899,,-2.2,2.2,False,False,False,False,True
267,3,55,50,4.0,12,dry,sedan,60,15,sedan,False,True,True,급정지,일반구간,False,4.3,0,0.0,0,True,0.01,True,False,False,False,2026-05-03T22:30:42.684319,,-1.75,1.75,False,False,False,False,True
268,3,55,50,5.0,12,dry,sedan,0,0,,True,True,False,진행,진행/정지선택구간,False,4.45,0,54.3,0,False,999.0,False,False,True,False,2026-05-03T22:30:44.006971,,49.74,49.74,False,False,True,False,True
269,3,55,50,5.0,12,dry,sedan,60,15,sedan,True,True,True,진행,진행/정지선택구간,False,4.45,0,54.3,0,False,15,False,False,True,False,2026-05-03T22:30:45.502342,,66.06,66.06,False,False,True,False,True
270,3,55,60,3.0,12,dry,sedan,0,0,,False,True,False,급정지,일반구간,False,6.85,0,1.0,0,False,999.0,True,False,True,False,2026-05-03T22:30:47.184606,,-2.37,2.37,False,False,False,False,True
271,3,55,60,3.0,12,dry,sedan,60,15,sedan,False,True,True,감속,일반구간,False,4.95,0,0.0,0,True,1.15,True,False,False,False,2026-05-03T22:30:48.749008,,-1.63,1.63,False,False,False,False,True
272,3,55,60,4.0,12,dry,sedan,0,0,,False,True,False,급정지,일반구간,False,6.85,0,1.0,0,False,999.0,True,False,True,False,2026-05-03T22:30:50.179086,,-2.37,2.37,False,False,False,False,True
273,3,55,60,4.0,12,dry,sedan,60,15,sedan,False,True,True,감속,일반구간,False,4.95,0,0.0,0,True,1.15,True,False,False,False,2026-05-03T22:30:51.740590,,-1.63,1.63,False,False,False,False,True
274,3,55,60,5.0,12,dry,sedan,0,0,,False,True,False,급정지,일반구간,False,6.85,0,0.0,0,False,999.0,True,False,True,False,2026-05-03T22:30:53.172046,,-2.09,2.09,False,False,False,False,True
275,3,55,60,5.0,12,dry,sedan,60,15,sedan,False,True,True,감속,일반구간,False,4.95,0,0.0,0,True,1.15,True,False,False,False,2026-05-03T22:30:54.735768,,-1.63,1.63,False,False,False,False,True
276,3,55,70,3.0,12,dry,sedan,0,0,,False,True,False,급정지,일반구간,False,7.5,0,0.5,0,False,999.0,True,False,True,False,2026-05-03T22:30:56.166766,,-2.45,2.45,False,False,False,False,True
277,3,55,70,3.0,12,dry,sedan,60,15,sedan,False,True,True,감속,일반구간,False,5.8,0,0.0,0,False,4.25,True,False,True,False,2026-05-03T22:30:57.838072,,-1.43,1.43,False,False,False,False,True
278,3,55,70,4.0,12,dry,sedan,0,0,,False,True,False,급정지,일반구간,False,7.8,0,0.0,0,False,999.0,True,False,True,False,2026-05-03T22:30:59.423806,,-2.21,2.21,False,False,False,False,True
279,3,55,70,4.0,12,dry,sedan,60,15,sedan,False,True,True,감속,일반구간,False,5.8,0,0.0,0,False,4.25,True,False,True,False,2026-05-03T22:31:01.149807,,-1.43,1.43,False,False,False,False,True
280,3,55,70,5.0,12,dry,sedan,0,0,,False,True,False,급정지,일반구간,False,7.5,0,0.5,0,False,999.0,True,False,True,False,2026-05-03T22:31:02.722263,,-2.45,2.45,False,False,False,False,True
281,3,55,70,5.0,12,dry,sedan,60,15,sedan,False,True,True,감속,일반구간,False,5.8,0,0.0,0,False,4.25,True,False,True,False,2026-05-03T22:31:04.393790,,-1.43,1.43,False,False,False,False,True
282,3,55,80,3.0,12,dry,sedan,0,0,,False,True,False,급정지,일반구간,False,8.6,0,0.7,0,False,999.0,True,False,True,False,2026-05-03T22:31:05.965799,,-2.16,2.16,False,False,False,False,True
283,3,55,80,3.0,12,dry,sedan,60,15,sedan,False,True,True,감속,일반구간,False,6.4,0,0.6,0,False,9.95,True,False,True,False,2026-05-03T22:31:07.820169,,-1.54,1.54,False,False,False,False,True
284,3,55,80,4.0,12,dry,sedan,0,0,,False,True,False,급정지,일반구간,False,8.6,0,0.7,0,False,999.0,True,False,True,False,2026-05-03T22:31:09.490540,,-2.16,2.16,False,False,False,False,True
285,3,55,80,4.0,12,dry,sedan,60,15,sedan,False,True,True,감속,일반구간,False,6.4,0,0.6,0,False,9.95,True,False,True,False,2026-05-03T22:31:11.346717,,-1.54,1.54,False,False,False,False,True
286,3,55,80,5.0,12,dry,sedan,0,0,,False,True,False,급정지,일반구간,False,8.6,0,0.7,0,False,999.0,True,False,True,False,2026-05-03T22:31:13.018477,,-2.16,2.16,False,False,False,False,True
287,3,55,80,5.0,12,dry,sedan,60,15,sedan,False,True,True,감속,일반구간,False,6.4,0,0.6,0,False,9.95,True,False,True,False,2026-05-03T22:31:14.870496,,-1.54,1.54,False,False,False,False,True
288,3,60,10,3.0,12,dry,sedan,0,0,,True,False,False,진행,일반구간,False,1.65,0,59.2,0,False,999.0,False,False,True,False,2026-05-03T22:31:16.542358,,52.64,52.64,False,False,True,False,True
289,3,60,10,3.0,12,dry,sedan,65,15,sedan,True,False,True,진행,일반구간,False,1.65,0,59.2,0,False,15,False,False,True,False,2026-05-03T22:31:17.582306,,70.45,70.45,False,False,True,False,True
290,3,60,10,4.0,12,dry,sedan,0,0,,True,False,False,진행,일반구간,False,1.65,0,59.2,0,False,999.0,False,False,True,False,2026-05-03T22:31:18.803888,,52.64,52.64,False,False,True,False,True
291,3,60,10,4.0,12,dry,sedan,65,15,sedan,True,False,True,진행,일반구간,False,1.65,0,59.2,0,False,15,False,False,True,False,2026-05-03T22:31:19.834654,,70.43,70.43,False,False,True,False,True
292,3,60,10,5.0,12,dry,sedan,0,0,,True,False,False,진행,일반구간,False,1.65,0,59.2,0,False,999.0,False,False,True,False,2026-05-03T22:31:21.063542,,52.64,52.64,False,False,True,False,True
293,3,60,10,5.0,12,dry,sedan,65,15,sedan,True,False,True,진행,일반구간,False,1.65,0,59.2,0,False,15,False,False,True,False,2026-05-03T22:31:22.095948,,70.45,70.45,False,False,True,False,True
294,3,60,20,3.0,12,dry,sedan,0,0,,True,False,False,진행,일반구간,False,2.25,0,59.2,0,False,999.0,False,False,True,False,2026-05-03T22:31:23.313923,,53.33,53.33,False,False,True,False,True
295,3,60,20,3.0,12,dry,sedan,65,15,sedan,True,False,True,진행,일반구간,False,2.25,0,59.2,0,False,15,False,False,True,False,2026-05-03T22:31:24.452324,,71.14,71.14,False,False,True,False,True
296,3,60,20,4.0,12,dry,sedan,0,0,,True,False,False,진행,일반구간,False,2.25,0,59.2,0,False,999.0,False,False,True,False,2026-05-03T22:31:25.775268,,53.33,53.33,False,False,True,False,True
297,3,60,20,4.0,12,dry,sedan,65,15,sedan,True,False,True,진행,일반구간,False,2.25,0,59.2,0,False,15,False,False,True,False,2026-05-03T22:31:26.913037,,71.14,71.14,False,False,True,False,True
298,3,60,20,5.0,12,dry,sedan,0,0,,True,False,False,진행,일반구간,False,2.25,0,59.2,0,False,999.0,False,False,True,False,2026-05-03T22:31:28.236058,,53.33,53.33,False,False,True,False,True
299,3,60,20,5.0,12,dry,sedan,65,15,sedan,True,False,True,진행,일반구간,False,2.25,0,59.2,0,False,15,False,False,True,False,2026-05-03T22:31:29.385371,,71.14,71.14,False,False,True,False,True
300,3,60,30,3.0,12,dry,sedan,0,0,,False,False,False,급정지,딜레마구간,False,3.75,0,0.0,0,False,999.0,True,False,True,False,2026-05-03T22:31:30.743807,,-1.93,1.93,False,False,False,True,True
301,3,60,30,3.0,12,dry,sedan,65,15,sedan,False,False,True,급정지,딜레마구간,False,1.55,0,0.0,0,False,15,True,False,True,False,2026-05-03T22:31:31.775966,,4.91,4.91,True,False,False,True,True
302,3,60,30,4.0,12,dry,sedan,0,0,,True,False,False,진행,일반구간,False,2.85,0,59.2,0,False,999.0,False,False,True,False,2026-05-03T22:31:32.638058,,53.2,53.2,False,False,True,False,True
303,3,60,30,4.0,12,dry,sedan,65,15,sedan,True,False,True,진행,일반구간,False,2.85,0,59.2,0,False,15,False,False,True,False,2026-05-03T22:31:33.875898,,71.01,71.01,False,False,True,False,True
304,3,60,30,5.0,12,dry,sedan,0,0,,True,False,False,진행,일반구간,False,2.85,0,59.2,0,False,999.0,False,False,True,False,2026-05-03T22:31:35.299230,,53.2,53.2,False,False,True,False,True
305,3,60,30,5.0,12,dry,sedan,65,15,sedan,True,False,True,진행,일반구간,False,2.85,0,59.2,0,False,15,False,False,True,False,2026-05-03T22:31:36.535947,,71.01,71.01,False,False,True,False,True
306,3,60,40,3.0,12,dry,sedan,0,0,,False,True,False,급정지,일반구간,False,5.05,0,0.6,0,False,999.0,True,False,True,False,2026-05-03T22:31:37.959575,,-2.1,2.1,False,False,False,False,True
307,3,60,40,3.0,12,dry,sedan,65,15,sedan,False,True,True,급정지,일반구간,False,2.35,0,0.5,0,False,7.53,True,False,True,False,2026-05-03T22:31:39.222545,,-1.88,1.88,False,False,False,False,True
308,3,60,40,4.0,12,dry,sedan,0,0,,True,True,False,진행,진행/정지선택구간,False,3.45,0,59.2,0,False,999.0,False,False,True,False,2026-05-03T22:31:40.218170,,53.07,53.07,False,False,True,False,True
309,3,60,40,4.0,12,dry,sedan,65,15,sedan,True,True,True,진행,진행/정지선택구간,False,3.45,0,59.2,0,False,15,False,False,True,False,2026-05-03T22:31:41.568399,,70.88,70.88,False,False,True,False,True
310,3,60,40,5.0,12,dry,sedan,0,0,,True,True,False,진행,진행/정지선택구간,False,3.45,0,59.2,0,False,999.0,False,False,True,False,2026-05-03T22:31:43.096458,,53.07,53.07,False,False,True,False,True
311,3,60,40,5.0,12,dry,sedan,65,15,sedan,True,True,True,진행,진행/정지선택구간,False,3.45,0,59.2,0,False,15,False,False,True,False,2026-05-03T22:31:44.433980,,70.88,70.88,False,False,True,False,True
312,3,60,50,3.0,12,dry,sedan,0,0,,False,True,False,급정지,일반구간,False,6.3,0,1.0,0,False,999.0,True,False,True,False,2026-05-03T22:31:45.969828,,-2.21,2.21,False,False,False,False,True
313,3,60,50,3.0,12,dry,sedan,65,15,sedan,False,True,True,급정지,일반구간,False,4.15,0,0.0,0,True,0.04,True,False,False,False,2026-05-03T22:31:47.446007,,-0.08,0.08,False,False,False,False,True
314,3,60,50,4.0,12,dry,sedan,0,0,,False,True,False,급정지,일반구간,False,6.3,0,1.0,0,False,999.0,True,False,True,False,2026-05-03T22:31:48.741787,,-2.21,2.21,False,False,False,False,True
315,3,60,50,4.0,12,dry,sedan,65,15,sedan,False,True,True,급정지,일반구간,False,4.15,0,0.0,0,True,0.04,True,False,False,False,2026-05-03T22:31:50.214685,,-0.08,0.08,False,False,False,False,True
316,3,60,50,5.0,12,dry,sedan,0,0,,True,True,False,진행,진행/정지선택구간,False,4.05,0,59.2,0,False,999.0,False,False,True,False,2026-05-03T22:31:51.521836,,52.94,52.94,False,False,True,False,True
317,3,60,50,5.0,12,dry,sedan,65,15,sedan,True,True,True,진행,진행/정지선택구간,False,4.1,0,59.2,0,False,15,False,False,True,False,2026-05-03T22:31:52.959421,,70.75,70.75,False,False,True,False,True
318,3,60,60,3.0,12,dry,sedan,0,0,,False,True,False,급정지,일반구간,False,6.85,0,1.0,0,False,999.0,True,False,True,False,2026-05-03T22:31:54.582276,,-2.23,2.23,False,False,False,False,True
319,3,60,60,3.0,12,dry,sedan,65,15,sedan,False,True,True,감속,일반구간,False,4.9,0,0.0,0,True,0.04,True,False,False,False,2026-05-03T22:31:56.163015,,-0.09,0.09,False,False,False,False,True
320,3,60,60,4.0,12,dry,sedan,0,0,,False,True,False,급정지,일반구간,False,6.85,0,1.0,0,False,999.0,True,False,True,False,2026-05-03T22:31:57.601269,,-2.23,2.23,False,False,False,False,True
321,3,60,60,4.0,12,dry,sedan,65,15,sedan,False,True,True,감속,일반구간,False,4.9,0,0.0,0,True,0.04,True,False,False,False,2026-05-03T22:31:59.168197,,-0.09,0.09,False,False,False,False,True
322,3,60,60,5.0,12,dry,sedan,0,0,,False,True,False,급정지,일반구간,False,6.85,0,1.0,0,False,999.0,True,False,True,False,2026-05-03T22:32:00.589520,,-2.23,2.23,False,False,False,False,True
323,3,60,60,5.0,12,dry,sedan,65,15,sedan,False,True,True,감속,일반구간,False,4.9,0,0.0,0,True,0.04,True,False,False,False,2026-05-03T22:32:02.155088,,-0.09,0.09,False,False,False,False,True
324,3,60,70,3.0,12,dry,sedan,0,0,,False,True,False,급정지,일반구간,False,7.6,0,0.0,0,False,999.0,True,False,True,False,2026-05-03T22:32:03.578005,,-2.07,2.07,False,False,False,False,True
325,3,60,70,3.0,12,dry,sedan,65,15,sedan,False,True,True,감속,일반구간,False,5.85,0,0.0,0,True,0.04,True,False,False,False,2026-05-03T22:32:05.266413,,-0.01,0.01,False,False,False,False,True
326,3,60,70,4.0,12,dry,sedan,0,0,,False,True,False,급정지,일반구간,False,7.6,0,0.0,0,False,999.0,True,False,True,False,2026-05-03T22:32:06.847131,,-2.07,2.07,False,False,False,False,True
327,3,60,70,4.0,12,dry,sedan,65,15,sedan,False,True,True,감속,일반구간,False,5.85,0,0.0,0,True,0.04,True,False,False,False,2026-05-03T22:32:08.536505,,-0.01,0.01,False,False,False,False,True
328,3,60,70,5.0,12,dry,sedan,0,0,,False,True,False,급정지,일반구간,False,7.6,0,0.0,0,False,999.0,True,False,True,False,2026-05-03T22:32:10.116486,,-2.07,2.07,False,False,False,False,True
329,3,60,70,5.0,12,dry,sedan,65,15,sedan,False,True,True,감속,일반구간,False,5.85,0,0.0,0,True,0.04,True,False,False,False,2026-05-03T22:32:11.804722,,-0.01,0.01,False,False,False,False,True
330,3,60,80,3.0,12,dry,sedan,0,0,,False,True,False,급정지,일반구간,False,8.4,0,0.6,0,False,999.0,True,False,True,False,2026-05-03T22:32:13.385103,,-2.15,2.15,False,False,False,False,True
331,3,60,80,3.0,12,dry,sedan,65,15,sedan,False,True,True,감속,일반구간,False,6.2,0,0.5,0,False,2.52,True,False,True,False,2026-05-03T22:32:15.209168,,-1.53,1.53,False,False,False,False,True
332,3,60,80,4.0,12,dry,sedan,0,0,,False,True,False,급정지,일반구간,False,8.4,0,0.6,0,False,999.0,True,False,True,False,2026-05-03T22:32:16.846250,,-2.15,2.15,False,False,False,False,True
333,3,60,80,4.0,12,dry,sedan,65,15,sedan,False,True,True,감속,일반구간,False,6.2,0,0.5,0,False,2.52,True,False,True,False,2026-05-03T22:32:18.668314,,-1.53,1.53,False,False,False,False,True
334,3,60,80,5.0,12,dry,sedan,0,0,,False,True,False,급정지,일반구간,False,8.4,0,0.6,0,False,999.0,True,False,True,False,2026-05-03T22:32:20.306078,,-2.15,2.15,False,False,False,False,True
335,3,60,80,5.0,12,dry,sedan,65,15,sedan,False,True,True,감속,일반구간,False,6.2,0,0.5,0,False,2.52,True,False,True,False,2026-05-03T22:32:22.128815,,-1.53,1.53,False,False,False,False,True
336,3,30,10,3.0,12,wet,sedan,0,0,,False,False,False,급정지,딜레마구간,False,1.75,0,0.6,0,False,999.0,True,False,True,False,2026-05-03T22:32:23.766231,,-2.6,2.6,False,False,False,True,True
337,3,30,10,3.0,12,wet,sedan,35,15,sedan,False,False,False,급정지,딜레마구간,False,1.55,0,0.0,0,False,9.78,True,False,True,False,2026-05-03T22:32:24.620160,,3.02,3.02,True,False,False,True,True
338,3,30,10,4.0,12,wet,sedan,0,0,,True,False,False,진행,일반구간,False,3.2,0,30.0,0,False,999.0,False,False,True,False,2026-05-03T22:32:25.669106,,34.77,34.77,False,False,True,False,True
339,3,30,10,4.0,12,wet,sedan,35,15,sedan,True,False,False,진행,일반구간,False,3.2,0,30.0,0,False,14.7,False,False,True,False,2026-05-03T22:32:27.236175,,43.64,43.64,False,False,True,False,True
340,3,30,10,5.0,12,wet,sedan,0,0,,True,False,False,진행,일반구간,False,3.2,0,30.0,0,False,999.0,False,False,True,False,2026-05-03T22:32:29.029777,,34.76,34.76,False,False,True,False,True
341,3,30,10,5.0,12,wet,sedan,35,15,sedan,True,False,False,진행,일반구간,False,3.2,0,30.0,0,False,14.7,False,False,True,False,2026-05-03T22:32:30.597940,,43.64,43.64,False,False,True,False,True
342,3,30,20,3.0,12,wet,sedan,0,0,,False,True,False,급정지,일반구간,False,4.85,0,0.0,0,False,999.0,True,False,True,False,2026-05-03T22:32:32.392253,,-2.16,2.16,False,False,False,False,True
343,3,30,20,3.0,12,wet,sedan,35,15,sedan,False,True,False,급정지,일반구간,False,2.6,0,0.0,0,False,5.46,True,False,True,False,2026-05-03T22:32:33.889342,,-2.35,2.35,False,False,False,False,True
344,3,30,20,4.0,12,wet,sedan,0,0,,False,True,False,급정지,일반구간,False,4.85,0,0.0,0,False,999.0,True,False,True,False,2026-05-03T22:32:35.152574,,-2.16,2.16,False,False,False,False,True
345,3,30,20,4.0,12,wet,sedan,35,15,sedan,False,True,False,급정지,일반구간,False,2.6,0,0.0,0,False,5.46,True,False,True,False,2026-05-03T22:32:36.649167,,-2.35,2.35,False,False,False,False,True
346,3,30,20,5.0,12,wet,sedan,0,0,,True,True,False,진행,진행/정지선택구간,False,4.4,0,30.0,0,False,999.0,False,False,True,False,2026-05-03T22:32:37.912160,,34.76,34.76,False,False,True,False,True
347,3,30,20,5.0,12,wet,sedan,35,15,sedan,True,True,False,진행,진행/정지선택구간,False,4.4,0,30.0,0,False,13.01,False,False,True,False,2026-05-03T22:32:39.722133,,43.64,43.64,False,False,True,False,True
348,3,30,30,3.0,12,wet,sedan,0,0,,False,True,False,급정지,일반구간,False,5.7,0,0.9,0,False,999.0,True,False,True,False,2026-05-03T22:32:41.762239,,-2.56,2.56,False,False,False,False,True
349,3,30,30,3.0,12,wet,sedan,35,15,sedan,False,True,False,급정지,일반구간,False,4.75,0,0.5,0,True,1.16,True,False,False,False,2026-05-03T22:32:43.429270,,-2.23,2.23,False,False,False,False,True
350,3,30,30,4.0,12,wet,sedan,0,0,,False,True,False,급정지,일반구간,False,5.7,0,0.9,0,False,999.0,True,False,True,False,2026-05-03T22:32:45.152197,,-2.56,2.56,False,False,False,False,True
351,3,30,30,4.0,12,wet,sedan,35,15,sedan,False,True,False,급정지,일반구간,False,4.75,0,0.5,0,True,1.16,True,False,False,False,2026-05-03T22:32:46.794179,,-2.23,2.23,False,False,False,False,True
352,3,30,30,5.0,12,wet,sedan,0,0,,False,True,False,급정지,일반구간,False,5.7,0,0.9,0,False,999.0,True,False,True,False,2026-05-03T22:32:48.492294,,-2.56,2.56,False,False,False,False,True
353,3,30,30,5.0,12,wet,sedan,35,15,sedan,False,True,False,급정지,일반구간,False,4.75,0,0.5,0,True,1.16,True,False,False,False,2026-05-03T22:32:50.157986,,-2.23,2.23,False,False,False,False,True
354,3,30,40,3.0,12,wet,sedan,0,0,,False,True,False,급정지,일반구간,False,7.55,0,0.0,0,False,999.0,True,False,True,False,2026-05-03T22:32:51.857194,,-2.38,2.38,False,False,False,False,True
355,3,30,40,3.0,12,wet,sedan,35,15,sedan,False,True,False,급정지,일반구간,False,6.25,0,0.4,0,False,7.5,True,False,True,False,2026-05-03T22:32:53.591233,,-2.24,2.24,False,False,False,False,True
356,3,30,40,4.0,12,wet,sedan,0,0,,False,True,False,급정지,일반구간,False,7.15,0,0.0,0,False,999.0,True,False,True,False,2026-05-03T22:32:55.523629,,-2.38,2.38,False,False,False,False,True
357,3,30,40,4.0,12,wet,sedan,35,15,sedan,False,True,False,급정지,일반구간,False,6.25,0,0.0,0,False,7.48,True,False,True,False,2026-05-03T22:32:57.482890,,-2.27,2.27,False,False,False,False,True
358,3,30,40,5.0,12,wet,sedan,0,0,,False,True,False,급정지,일반구간,False,7.15,0,0.0,0,False,999.0,True,False,True,False,2026-05-03T22:32:59.481819,,-2.38,2.38,False,False,False,False,True
359,3,30,40,5.0,12,wet,sedan,35,15,sedan,False,True,False,급정지,일반구간,False,6.25,0,0.4,0,False,7.5,True,False,True,False,2026-05-03T22:33:01.442014,,-2.24,2.24,False,False,False,False,True
360,3,30,50,3.0,12,wet,sedan,0,0,,False,True,False,급정지,일반구간,False,8.65,0,0.8,0,False,999.0,True,False,True,False,2026-05-03T22:33:03.441225,,-2.36,2.36,False,False,False,False,True
361,3,30,50,3.0,12,wet,sedan,35,15,sedan,False,True,False,급정지,일반구간,False,7.4,0,0.0,0,False,13.96,True,False,True,False,2026-05-03T22:33:05.359130,,-2.29,2.29,False,False,False,False,True
362,3,30,50,4.0,12,wet,sedan,0,0,,False,True,False,급정지,일반구간,False,8.8,0,0.9,0,False,999.0,True,False,True,False,2026-05-03T22:33:07.521409,,-2.24,2.24,False,False,False,False,True
363,3,30,50,4.0,12,wet,sedan,35,15,sedan,False,True,False,급정지,일반구간,False,7.4,0,0.0,0,False,13.96,True,False,True,False,2026-05-03T22:33:09.812368,,-2.29,2.29,False,False,False,False,True
364,3,30,50,5.0,12,wet,sedan,0,0,,False,True,False,급정지,일반구간,False,8.8,0,0.9,0,False,999.0,True,False,True,False,2026-05-03T22:33:11.750282,,-2.24,2.24,False,False,False,False,True
365,3,30,50,5.0,12,wet,sedan,35,15,sedan,False,True,False,급정지,일반구간,False,7.4,0,0.0,0,False,13.96,True,False,True,False,2026-05-03T22:33:14.011435,,-2.29,2.29,False,False,False,False,True
366,3,30,60,3.0,12,wet,sedan,0,0,,False,True,False,급정지,일반구간,False,10.05,0,0.0,0,False,999.0,True,False,True,False,2026-05-03T22:33:15.949097,,-2.24,2.24,False,False,False,False,True
367,3,30,60,3.0,12,wet,sedan,35,15,sedan,False,True,False,급정지,일반구간,False,8.8,0,0.7,0,False,15,True,False,True,False,2026-05-03T22:33:18.053937,,-2.44,2.44,False,False,False,False,True
368,3,30,60,4.0,12,wet,sedan,0,0,,False,True,False,급정지,일반구간,False,10.15,0,0.0,0,False,999.0,True,False,True,False,2026-05-03T22:33:20.495762,,-2.17,2.17,False,False,False,False,True
369,3,30,60,4.0,12,wet,sedan,35,15,sedan,False,True,False,급정지,일반구간,False,8.8,0,0.7,0,False,15,True,False,True,False,2026-05-03T22:33:22.664006,,-2.44,2.44,False,False,False,False,True
370,3,30,60,5.0,12,wet,sedan,0,0,,False,True,False,급정지,일반구간,False,10.05,0,0.0,0,False,999.0,True,False,True,False,2026-05-03T22:33:25.105983,,-2.24,2.24,False,False,False,False,True
371,3,30,60,5.0,12,wet,sedan,35,15,sedan,False,True,False,급정지,일반구간,False,8.8,0,0.7,0,False,15,True,False,True,False,2026-05-03T22:33:27.648063,,-2.44,2.44,False,False,False,False,True
