scenario_id,exp,speed_kmh,distance_m,yellow_time_s,intersection_width_m,road_condition,ego_type,rear_speed_kmh,gap_m,rear_type,theoretical_pass,can_stop_emg,rear_collision_theory,decision,zone,pass_before_red,actual_travel_time_s,avg_speed_kmh,final_speed_kmh,time_margin_s,actual_collision,min_gap_m,safe_stop,red_entry,success,match_theory,timestamp,error,stop_overrun_m,dist_to_stopline_m,in_crosswalk,in_intersection,past_intersection,is_dilemma_zone,decision_feasible
0,3,30,10,3.0,12,dry,sedan,0,0,,False,False,False,급정지,딜레마구간,False,1.7,0,0.0,0,False,999.0,True,False,True,False,2026-05-03T20:52:24.074056,,-1.94,1.94,False,False,False,True,True
1,3,30,10,3.0,12,dry,sedan,35,15,sedan,False,False,False,급정지,딜레마구간,False,1.55,0,0.0,0,False,9.87,True,False,True,False,2026-05-03T20:52:24.885291,,3.0,3.0,True,False,False,True,True
2,3,30,10,4.0,12,dry,sedan,0,0,,True,False,False,진행,일반구간,False,3.2,0,30.0,0,False,999.0,False,False,True,False,2026-05-03T20:52:25.875307,,34.77,34.77,False,False,True,False,True
3,3,30,10,4.0,12,dry,sedan,35,15,sedan,True,False,False,진행,일반구간,False,3.2,0,30.0,0,False,14.87,False,False,True,False,2026-05-03T20:52:27.271692,,43.64,43.64,False,False,True,False,True
4,3,30,10,5.0,12,dry,sedan,0,0,,True,False,False,진행,일반구간,False,3.2,0,30.0,0,False,999.0,False,False,True,False,2026-05-03T20:52:28.852672,,34.77,34.77,False,False,True,False,True
5,3,30,10,5.0,12,dry,sedan,35,15,sedan,True,False,False,진행,일반구간,False,3.2,0,30.0,0,False,14.87,False,False,True,False,2026-05-03T20:52:30.241720,,43.64,43.64,False,False,True,False,True
6,3,30,20,3.0,12,dry,sedan,0,0,,False,True,False,급정지,일반구간,False,3.4,0,0.6,0,False,999.0,True,False,True,False,2026-05-03T20:52:31.828376,,-2.13,2.13,False,False,False,False,True
7,3,30,20,3.0,12,dry,sedan,35,15,sedan,False,True,False,급정지,일반구간,False,1.95,0,0.0,0,False,11.63,True,False,True,False,2026-05-03T20:52:32.970909,,-1.89,1.89,False,False,False,False,True
8,3,30,20,4.0,12,dry,sedan,0,0,,False,True,False,급정지,일반구간,False,3.4,0,0.6,0,False,999.0,True,False,True,False,2026-05-03T20:52:33.975460,,-2.13,2.13,False,False,False,False,True
9,3,30,20,4.0,12,dry,sedan,35,15,sedan,False,True,False,급정지,일반구간,False,1.95,0,0.0,0,False,11.63,True,False,True,False,2026-05-03T20:52:35.030564,,-1.89,1.89,False,False,False,False,True
10,3,30,20,5.0,12,dry,sedan,0,0,,True,True,False,진행,진행/정지선택구간,False,4.4,0,30.0,0,False,999.0,False,False,True,False,2026-05-03T20:52:36.036460,,34.76,34.76,False,False,True,False,True
11,3,30,20,5.0,12,dry,sedan,35,15,sedan,True,True,False,진행,진행/정지선택구간,False,4.4,0,30.0,0,False,13.22,False,False,True,False,2026-05-03T20:52:37.587615,,43.64,43.64,False,False,True,False,True
12,3,30,30,3.0,12,dry,sedan,0,0,,False,True,False,급정지,일반구간,False,4.65,0,0.5,0,False,999.0,True,False,True,False,2026-05-03T20:52:39.321850,,-2.39,2.39,False,False,False,False,True
13,3,30,30,3.0,12,dry,sedan,35,15,sedan,False,True,False,급정지,일반구간,False,3.85,0,0.0,0,False,10.44,True,False,True,False,2026-05-03T20:52:40.587516,,-2.03,2.03,False,False,False,False,True
14,3,30,30,4.0,12,dry,sedan,0,0,,False,True,False,급정지,일반구간,False,4.65,0,0.5,0,False,999.0,True,False,True,False,2026-05-03T20:52:41.898541,,-2.39,2.39,False,False,False,False,True
15,3,30,30,4.0,12,dry,sedan,35,15,sedan,False,True,False,급정지,일반구간,False,3.85,0,0.0,0,False,10.44,True,False,True,False,2026-05-03T20:52:43.159593,,-2.03,2.03,False,False,False,False,True
16,3,30,30,5.0,12,dry,sedan,0,0,,False,True,False,급정지,일반구간,False,4.65,0,0.5,0,False,999.0,True,False,True,False,2026-05-03T20:52:44.470621,,-2.39,2.39,False,False,False,False,True
17,3,30,30,5.0,12,dry,sedan,35,15,sedan,False,True,False,급정지,일반구간,False,3.85,0,0.0,0,False,10.44,True,False,True,False,2026-05-03T20:52:45.732725,,-2.03,2.03,False,False,False,False,True
18,3,30,40,3.0,12,dry,sedan,0,0,,False,True,False,급정지,일반구간,False,6.25,0,0.0,0,False,999.0,True,False,True,False,2026-05-03T20:52:47.042240,,-2.17,2.17,False,False,False,False,True
19,3,30,40,3.0,12,dry,sedan,35,15,sedan,False,True,False,급정지,일반구간,False,4.8,0,1.0,0,False,15,True,False,True,False,2026-05-03T20:52:48.562719,,-2.49,2.49,False,False,False,False,True
20,3,30,40,4.0,12,dry,sedan,0,0,,False,True,False,급정지,일반구간,False,6.1,0,0.0,0,False,999.0,True,False,True,False,2026-05-03T20:52:50.043673,,-2.18,2.18,False,False,False,False,True
21,3,30,40,4.0,12,dry,sedan,35,15,sedan,False,True,False,급정지,일반구간,False,4.8,0,1.0,0,False,15,True,False,True,False,2026-05-03T20:52:51.552698,,-2.49,2.49,False,False,False,False,True
22,3,30,40,5.0,12,dry,sedan,0,0,,False,True,False,급정지,일반구간,False,6.25,0,0.0,0,False,999.0,True,False,True,False,2026-05-03T20:52:53.025822,,-2.17,2.17,False,False,False,False,True
23,3,30,40,5.0,12,dry,sedan,35,15,sedan,False,True,False,급정지,일반구간,False,4.8,0,1.0,0,False,15,True,False,True,False,2026-05-03T20:52:54.550651,,-2.49,2.49,False,False,False,False,True
24,3,30,50,3.0,12,dry,sedan,0,0,,False,True,False,급정지,일반구간,False,7.4,0,0.7,0,False,999.0,True,False,True,False,2026-05-03T20:52:56.024298,,-2.39,2.39,False,False,False,False,True
25,3,30,50,3.0,12,dry,sedan,35,15,sedan,False,True,False,급정지,일반구간,False,6.25,0,0.0,0,False,15,True,False,True,False,2026-05-03T20:52:57.745348,,-2.2,2.2,False,False,False,False,True
26,3,30,50,4.0,12,dry,sedan,0,0,,False,True,False,급정지,일반구간,False,7.55,0,0.7,0,False,999.0,True,False,True,False,2026-05-03T20:52:59.453287,,-2.24,2.24,False,False,False,False,True
27,3,30,50,4.0,12,dry,sedan,35,15,sedan,False,True,False,급정지,일반구간,False,6.25,0,0.0,0,False,15,True,False,True,False,2026-05-03T20:53:01.201971,,-2.2,2.2,False,False,False,False,True
28,3,30,50,5.0,12,dry,sedan,0,0,,False,True,False,급정지,일반구간,False,7.55,0,0.7,0,False,999.0,True,False,True,False,2026-05-03T20:53:02.911726,,-2.24,2.24,False,False,False,False,True
29,3,30,50,5.0,12,dry,sedan,35,15,sedan,False,True,False,급정지,일반구간,False,6.25,0,0.0,0,False,15,True,False,True,False,2026-05-03T20:53:04.665575,,-2.2,2.2,False,False,False,False,True
30,3,30,60,3.0,12,dry,sedan,0,0,,False,True,False,급정지,일반구간,False,8.75,0,0.7,0,False,999.0,True,False,True,False,2026-05-03T20:53:06.387078,,-2.48,2.48,False,False,False,False,True
31,3,30,60,3.0,12,dry,sedan,35,15,sedan,False,True,False,급정지,일반구간,False,7.75,0,0.7,0,False,15,True,False,True,False,2026-05-03T20:53:08.337627,,-2.24,2.24,False,False,False,False,True
32,3,30,60,4.0,12,dry,sedan,0,0,,False,True,False,급정지,일반구간,False,8.75,0,0.7,0,False,999.0,True,False,True,False,2026-05-03T20:53:10.298877,,-2.48,2.48,False,False,False,False,True
33,3,30,60,4.0,12,dry,sedan,35,15,sedan,False,True,False,급정지,일반구간,False,7.6,0,1.0,0,False,15,True,False,True,False,2026-05-03T20:53:12.242779,,-2.37,2.37,False,False,False,False,True
34,3,30,60,5.0,12,dry,sedan,0,0,,False,True,False,급정지,일반구간,False,8.75,0,0.7,0,False,999.0,True,False,True,False,2026-05-03T20:53:14.202608,,-2.48,2.48,False,False,False,False,True
35,3,30,60,5.0,12,dry,sedan,35,15,sedan,False,True,False,급정지,일반구간,False,7.6,0,1.0,0,False,15,True,False,True,False,2026-05-03T20:53:16.155402,,-2.37,2.37,False,False,False,False,True
36,3,30,70,3.0,12,dry,sedan,0,0,,False,True,False,급정지,일반구간,False,10.35,0,0.7,0,False,999.0,True,False,True,False,2026-05-03T20:53:18.085588,,-2.18,2.18,False,False,False,False,True
37,3,30,70,3.0,12,dry,sedan,35,15,sedan,False,True,False,급정지,일반구간,False,8.95,0,0.5,0,False,15,True,False,True,False,2026-05-03T20:53:20.291760,,-2.15,2.15,False,False,False,False,True
38,3,30,70,4.0,12,dry,sedan,0,0,,False,True,False,급정지,일반구간,False,10.35,0,0.7,0,False,999.0,True,False,True,False,2026-05-03T20:53:22.449628,,-2.18,2.18,False,False,False,False,True
39,3,30,70,4.0,12,dry,sedan,35,15,sedan,False,True,False,급정지,일반구간,False,8.95,0,0.5,0,False,15,True,False,True,False,2026-05-03T20:53:24.662710,,-2.15,2.15,False,False,False,False,True
40,3,30,70,5.0,12,dry,sedan,0,0,,False,True,False,급정지,일반구간,False,10.35,0,0.7,0,False,999.0,True,False,True,False,2026-05-03T20:53:26.820146,,-2.18,2.18,False,False,False,False,True
41,3,30,70,5.0,12,dry,sedan,35,15,sedan,False,True,False,급정지,일반구간,False,8.95,0,0.5,0,False,15,True,False,True,False,2026-05-03T20:53:29.030037,,-2.15,2.15,False,False,False,False,True
42,3,30,80,3.0,12,dry,sedan,0,0,,False,True,False,급정지,일반구간,False,11.85,0,0.6,0,False,999.0,True,False,True,False,2026-05-03T20:53:31.190181,,-2.24,2.24,False,False,False,False,True
43,3,30,80,3.0,12,dry,sedan,35,15,sedan,False,True,False,급정지,일반구간,False,10.3,0,0.8,0,False,15,True,False,True,False,2026-05-03T20:53:33.641335,,-2.45,2.45,False,False,False,False,True
44,3,30,80,4.0,12,dry,sedan,0,0,,False,True,False,급정지,일반구간,False,11.85,0,0.6,0,False,999.0,True,False,True,False,2026-05-03T20:53:36.015858,,-2.24,2.24,False,False,False,False,True
45,3,30,80,4.0,12,dry,sedan,35,15,sedan,False,True,False,급정지,일반구간,False,10.3,0,0.8,0,False,15,True,False,True,False,2026-05-03T20:53:38.472696,,-2.45,2.45,False,False,False,False,True
46,3,30,80,5.0,12,dry,sedan,0,0,,False,True,False,급정지,일반구간,False,11.85,0,0.6,0,False,999.0,True,False,True,False,2026-05-03T20:53:40.852033,,-2.24,2.24,False,False,False,False,True
47,3,30,80,5.0,12,dry,sedan,35,15,sedan,False,True,False,급정지,일반구간,False,10.3,0,0.8,0,False,15,True,False,True,False,2026-05-03T20:53:43.312805,,-2.45,2.45,False,False,False,False,True
48,3,35,10,3.0,12,dry,sedan,0,0,,False,False,False,급정지,딜레마구간,False,1.65,0,0.0,0,False,999.0,True,False,True,False,2026-05-03T20:53:45.703963,,-2.05,2.05,False,False,False,True,True
49,3,35,10,3.0,12,dry,sedan,40,15,sedan,False,False,False,급정지,딜레마구간,False,1.55,0,0.0,0,False,10.37,False,False,False,False,2026-05-03T20:53:46.483494,,5.88,5.88,True,False,False,True,False
50,3,35,10,4.0,12,dry,sedan,0,0,,True,False,False,진행,일반구간,False,2.75,0,34.9,0,False,999.0,False,False,True,False,2026-05-03T20:53:47.442451,,37.64,37.64,False,False,True,False,True
51,3,35,10,4.0,12,dry,sedan,40,15,sedan,True,False,False,진행,일반구간,False,2.75,0,34.8,0,False,15,False,False,True,False,2026-05-03T20:53:48.735606,,48.5,48.5,False,False,True,False,True
52,3,35,10,5.0,12,dry,sedan,0,0,,True,False,False,진행,일반구간,False,2.75,0,34.9,0,False,999.0,False,False,True,False,2026-05-03T20:53:50.226625,,37.63,37.63,False,False,True,False,True
53,3,35,10,5.0,12,dry,sedan,40,15,sedan,True,False,False,진행,일반구간,False,2.75,0,34.8,0,False,15,False,False,True,False,2026-05-03T20:53:51.517255,,48.5,48.5,False,False,True,False,True
54,3,35,20,3.0,12,dry,sedan,0,0,,False,True,False,급정지,일반구간,False,3.5,0,0.0,0,False,999.0,True,False,True,False,2026-05-03T20:53:53.009295,,-2.19,2.19,False,False,False,False,True
55,3,35,20,3.0,12,dry,sedan,40,15,sedan,False,True,False,급정지,일반구간,False,1.6,0,0.0,0,False,11.97,True,False,True,False,2026-05-03T20:53:54.108801,,-2.01,2.01,False,False,False,False,True
56,3,35,20,4.0,12,dry,sedan,0,0,,False,True,False,급정지,일반구간,False,3.5,0,0.0,0,False,999.0,True,False,True,False,2026-05-03T20:53:55.069103,,-2.19,2.19,False,False,False,False,True
57,3,35,20,4.0,12,dry,sedan,40,15,sedan,False,True,False,급정지,일반구간,False,1.55,0,0.0,0,False,12.46,True,False,True,False,2026-05-03T20:53:56.168989,,-2.03,2.03,False,False,False,False,True
58,3,35,20,5.0,12,dry,sedan,0,0,,True,True,False,진행,진행/정지선택구간,False,3.8,0,34.8,0,False,999.0,False,False,True,False,2026-05-03T20:53:57.114597,,37.81,37.81,False,False,True,False,True
59,3,35,20,5.0,12,dry,sedan,40,15,sedan,True,True,False,진행,진행/정지선택구간,False,3.8,0,34.8,0,False,15,False,False,True,False,2026-05-03T20:53:58.591472,,48.18,48.18,False,False,True,False,True
60,3,35,30,3.0,12,dry,sedan,0,0,,False,True,False,급정지,일반구간,False,4.95,0,0.0,0,False,999.0,True,False,True,False,2026-05-03T20:54:00.268871,,-2.11,2.11,False,False,False,False,True
61,3,35,30,3.0,12,dry,sedan,40,15,sedan,False,True,False,급정지,일반구간,False,3.7,0,0.0,0,False,5.14,True,False,True,False,2026-05-03T20:54:01.608642,,-2.07,2.07,False,False,False,False,True
62,3,35,30,4.0,12,dry,sedan,0,0,,False,True,False,급정지,일반구간,False,4.95,0,0.0,0,False,999.0,True,False,True,False,2026-05-03T20:54:02.917302,,-2.11,2.11,False,False,False,False,True
63,3,35,30,4.0,12,dry,sedan,40,15,sedan,False,True,False,급정지,일반구간,False,3.7,0,0.0,0,False,5.14,True,False,True,False,2026-05-03T20:54:04.255806,,-2.07,2.07,False,False,False,False,True
64,3,35,30,5.0,12,dry,sedan,0,0,,False,True,False,급정지,일반구간,False,4.95,0,0.0,0,False,999.0,True,False,True,False,2026-05-03T20:54:05.562529,,-2.11,2.11,False,False,False,False,True
65,3,35,30,5.0,12,dry,sedan,40,15,sedan,False,True,False,급정지,일반구간,False,3.7,0,0.0,0,False,5.14,True,False,True,False,2026-05-03T20:54:06.900806,,-2.07,2.07,False,False,False,False,True
66,3,35,40,3.0,12,dry,sedan,0,0,,False,True,False,급정지,일반구간,False,5.65,0,0.0,0,False,999.0,True,False,True,False,2026-05-03T20:54:08.205614,,-2.26,2.26,False,False,False,False,True
67,3,35,40,3.0,12,dry,sedan,40,15,sedan,False,True,False,급정지,일반구간,False,4.45,0,0.5,0,False,10.95,True,False,True,False,2026-05-03T20:54:09.656702,,-2.27,2.27,False,False,False,False,True
68,3,35,40,4.0,12,dry,sedan,0,0,,False,True,False,급정지,일반구간,False,5.65,0,0.0,0,False,999.0,True,False,True,False,2026-05-03T20:54:11.092123,,-2.26,2.26,False,False,False,False,True
69,3,35,40,4.0,12,dry,sedan,40,15,sedan,False,True,False,급정지,일반구간,False,4.45,0,0.5,0,False,10.95,True,False,True,False,2026-05-03T20:54:12.541137,,-2.27,2.27,False,False,False,False,True
70,3,35,40,5.0,12,dry,sedan,0,0,,False,True,False,급정지,일반구간,False,6.1,0,0.0,0,False,999.0,True,False,True,False,2026-05-03T20:54:13.965755,,-2.05,2.05,False,False,False,False,True
71,3,35,40,5.0,12,dry,sedan,40,15,sedan,False,True,False,급정지,일반구간,False,4.45,0,0.5,0,False,10.95,True,False,True,False,2026-05-03T20:54:15.487060,,-2.27,2.27,False,False,False,False,True
72,3,35,50,3.0,12,dry,sedan,0,0,,False,True,False,급정지,일반구간,False,7.0,0,0.5,0,False,999.0,True,False,True,False,2026-05-03T20:54:16.917957,,-2.19,2.19,False,False,False,False,True
73,3,35,50,3.0,12,dry,sedan,40,15,sedan,False,True,False,급정지,일반구간,False,5.95,0,0.0,0,False,15,True,False,True,False,2026-05-03T20:54:18.602058,,-2.14,2.14,False,False,False,False,True
74,3,35,50,4.0,12,dry,sedan,0,0,,False,True,False,급정지,일반구간,False,7.0,0,0.5,0,False,999.0,True,False,True,False,2026-05-03T20:54:20.283372,,-2.19,2.19,False,False,False,False,True
75,3,35,50,4.0,12,dry,sedan,40,15,sedan,False,True,False,급정지,일반구간,False,5.55,0,0.6,0,False,15,True,False,True,False,2026-05-03T20:54:21.957393,,-2.44,2.44,False,False,False,False,True
76,3,35,50,5.0,12,dry,sedan,0,0,,False,True,False,급정지,일반구간,False,7.0,0,0.5,0,False,999.0,True,False,True,False,2026-05-03T20:54:23.568430,,-2.19,2.19,False,False,False,False,True
77,3,35,50,5.0,12,dry,sedan,40,15,sedan,False,True,False,급정지,일반구간,False,5.95,0,0.0,0,False,15,True,False,True,False,2026-05-03T20:54:25.246728,,-2.14,2.14,False,False,False,False,True
78,3,35,60,3.0,12,dry,sedan,0,0,,False,True,False,급정지,일반구간,False,8.25,0,0.6,0,False,999.0,True,False,True,False,2026-05-03T20:54:26.946735,,-2.19,2.19,False,False,False,False,True
79,3,35,60,3.0,12,dry,sedan,40,15,sedan,False,True,False,급정지,일반구간,False,6.7,0,0.5,0,False,15,True,False,True,False,2026-05-03T20:54:28.834145,,-2.26,2.26,False,False,False,False,True
80,3,35,60,4.0,12,dry,sedan,0,0,,False,True,False,급정지,일반구간,False,8.25,0,0.6,0,False,999.0,True,False,True,False,2026-05-03T20:54:30.632068,,-2.19,2.19,False,False,False,False,True
81,3,35,60,4.0,12,dry,sedan,40,15,sedan,False,True,False,급정지,일반구간,False,6.7,0,0.5,0,False,15,True,False,True,False,2026-05-03T20:54:32.502598,,-2.26,2.26,False,False,False,False,True
82,3,35,60,5.0,12,dry,sedan,0,0,,False,True,False,급정지,일반구간,False,8.25,0,0.6,0,False,999.0,True,False,True,False,2026-05-03T20:54:34.315990,,-2.19,2.19,False,False,False,False,True
83,3,35,60,5.0,12,dry,sedan,40,15,sedan,False,True,False,급정지,일반구간,False,7.0,0,0.6,0,False,15,True,False,True,False,2026-05-03T20:54:36.200542,,-2.16,2.16,False,False,False,False,True
84,3,35,70,3.0,12,dry,sedan,0,0,,False,True,False,급정지,일반구간,False,9.15,0,0.0,0,False,999.0,True,False,True,False,2026-05-03T20:54:38.057749,,-2.1,2.1,False,False,False,False,True
85,3,35,70,3.0,12,dry,sedan,40,15,sedan,False,True,False,급정지,일반구간,False,8.2,0,0.0,0,False,15,True,False,True,False,2026-05-03T20:54:40.109868,,-2.09,2.09,False,False,False,False,True
86,3,35,70,4.0,12,dry,sedan,0,0,,False,True,False,급정지,일반구간,False,9.15,0,0.0,0,False,999.0,True,False,True,False,2026-05-03T20:54:42.167848,,-2.1,2.1,False,False,False,False,True
87,3,35,70,4.0,12,dry,sedan,40,15,sedan,False,True,False,급정지,일반구간,False,8.4,0,0.0,0,False,15,True,False,True,False,2026-05-03T20:54:44.197409,,-2.1,2.1,False,False,False,False,True
88,3,35,70,5.0,12,dry,sedan,0,0,,False,True,False,급정지,일반구간,False,9.3,0,0.6,0,False,999.0,True,False,True,False,2026-05-03T20:54:46.287492,,-2.25,2.25,False,False,False,False,True
89,3,35,70,5.0,12,dry,sedan,40,15,sedan,False,True,False,급정지,일반구간,False,8.4,0,0.0,0,False,15,True,False,True,False,2026-05-03T20:54:48.340030,,-2.1,2.1,False,False,False,False,True
90,3,35,80,3.0,12,dry,sedan,0,0,,False,True,False,급정지,일반구간,False,10.4,0,0.0,0,False,999.0,True,False,True,False,2026-05-03T20:54:50.432072,,-1.96,1.96,False,False,False,False,True
91,3,35,80,3.0,12,dry,sedan,40,15,sedan,False,True,False,급정지,일반구간,False,9.05,0,1.0,0,False,15,True,False,True,False,2026-05-03T20:54:52.672088,,-2.46,2.46,False,False,False,False,True
92,3,35,80,4.0,12,dry,sedan,0,0,,False,True,False,급정지,일반구간,False,10.55,0,0.0,0,False,999.0,True,False,True,False,2026-05-03T20:54:54.866869,,-2.11,2.11,False,False,False,False,True
93,3,35,80,4.0,12,dry,sedan,40,15,sedan,False,True,False,급정지,일반구간,False,9.05,0,1.0,0,False,15,True,False,True,False,2026-05-03T20:54:57.127996,,-2.46,2.46,False,False,False,False,True
94,3,35,80,5.0,12,dry,sedan,0,0,,False,True,False,급정지,일반구간,False,10.55,0,0.0,0,False,999.0,True,False,True,False,2026-05-03T20:54:59.326850,,-2.11,2.11,False,False,False,False,True
95,3,35,80,5.0,12,dry,sedan,40,15,sedan,False,True,False,급정지,일반구간,False,9.05,0,1.0,0,False,15,True,False,True,False,2026-05-03T20:55:01.589047,,-2.46,2.46,False,False,False,False,True
96,3,40,10,3.0,12,dry,sedan,0,0,,True,False,False,진행,일반구간,False,2.45,0,39.7,0,False,999.0,False,False,True,False,2026-05-03T20:55:03.804382,,40.94,40.94,False,False,True,False,True
97,3,40,10,3.0,12,dry,sedan,45,15,sedan,True,False,True,진행,일반구간,False,2.45,0,39.7,0,False,15,False,False,True,False,2026-05-03T20:55:05.053345,,52.81,52.81,False,False,True,False,True
98,3,40,10,4.0,12,dry,sedan,0,0,,True,False,False,진행,일반구간,False,2.45,0,39.7,0,False,999.0,False,False,True,False,2026-05-03T20:55:06.487977,,40.94,40.94,False,False,True,False,True
99,3,40,10,4.0,12,dry,sedan,45,15,sedan,True,False,True,진행,일반구간,False,2.45,0,39.7,0,False,15,False,False,True,False,2026-05-03T20:55:07.737085,,52.81,52.81,False,False,True,False,True
100,3,40,10,5.0,12,dry,sedan,0,0,,True,False,False,진행,일반구간,False,2.45,0,39.7,0,False,999.0,False,False,True,False,2026-05-03T20:55:09.184480,,40.94,40.94,False,False,True,False,True
101,3,40,10,5.0,12,dry,sedan,45,15,sedan,True,False,True,진행,일반구간,False,2.45,0,39.7,0,False,15,False,False,True,False,2026-05-03T20:55:10.434034,,52.81,52.81,False,False,True,False,True
102,3,40,20,3.0,12,dry,sedan,0,0,,False,False,False,급정지,딜레마구간,False,3.1,0,0.0,0,False,999.0,True,False,True,False,2026-05-03T20:55:11.867210,,-2.04,2.04,False,False,False,True,True
103,3,40,20,3.0,12,dry,sedan,45,15,sedan,False,False,True,급정지,딜레마구간,False,1.55,0,0.0,0,False,13.12,True,False,True,False,2026-05-03T20:55:12.885887,,1.06,1.06,False,False,False,True,True
104,3,40,20,4.0,12,dry,sedan,0,0,,True,False,False,진행,일반구간,False,3.35,0,39.7,0,False,999.0,False,False,True,False,2026-05-03T20:55:13.831703,,40.87,40.87,False,False,True,False,True
105,3,40,20,4.0,12,dry,sedan,45,15,sedan,True,False,True,진행,일반구간,False,3.35,0,39.7,0,False,15,False,False,True,False,2026-05-03T20:55:15.229267,,52.74,52.74,False,False,True,False,True
106,3,40,20,5.0,12,dry,sedan,0,0,,True,False,False,진행,일반구간,False,3.35,0,39.7,0,False,999.0,False,False,True,False,2026-05-03T20:55:16.819620,,40.87,40.87,False,False,True,False,True
107,3,40,20,5.0,12,dry,sedan,45,15,sedan,True,False,True,진행,일반구간,False,3.35,0,39.7,0,False,15,False,False,True,False,2026-05-03T20:55:18.227726,,52.74,52.74,False,False,True,False,True
108,3,40,30,3.0,12,dry,sedan,0,0,,False,True,False,급정지,일반구간,False,4.4,0,0.5,0,False,999.0,True,False,True,False,2026-05-03T20:55:19.813766,,-2.43,2.43,False,False,False,False,True
109,3,40,30,3.0,12,dry,sedan,45,15,sedan,False,True,True,급정지,일반구간,False,2.8,0,0.0,0,False,7.19,True,False,True,False,2026-05-03T20:55:21.051157,,-2.05,2.05,False,False,False,False,True
110,3,40,30,4.0,12,dry,sedan,0,0,,False,True,False,급정지,일반구간,False,4.4,0,0.5,0,False,999.0,True,False,True,False,2026-05-03T20:55:22.207520,,-2.43,2.43,False,False,False,False,True
111,3,40,30,4.0,12,dry,sedan,45,15,sedan,False,True,True,급정지,일반구간,False,2.8,0,0.0,0,False,7.19,True,False,True,False,2026-05-03T20:55:23.441800,,-2.05,2.05,False,False,False,False,True
112,3,40,30,5.0,12,dry,sedan,0,0,,True,True,False,진행,진행/정지선택구간,False,4.25,0,39.7,0,False,999.0,False,False,True,False,2026-05-03T20:55:24.601177,,40.8,40.8,False,False,True,False,True
113,3,40,30,5.0,12,dry,sedan,45,15,sedan,True,True,True,진행,진행/정지선택구간,False,4.25,0,39.7,0,False,15,False,False,True,False,2026-05-03T20:55:26.152196,,52.67,52.67,False,False,True,False,True
114,3,40,40,3.0,12,dry,sedan,0,0,,False,True,False,급정지,일반구간,False,5.45,0,0.0,0,False,999.0,True,False,True,False,2026-05-03T20:55:27.889511,,-2.1,2.1,False,False,False,False,True
115,3,40,40,3.0,12,dry,sedan,45,15,sedan,False,True,True,감속,일반구간,False,4.0,0,0.0,0,False,8.19,True,False,True,False,2026-05-03T20:55:29.309368,,-1.51,1.51,False,False,False,False,True
116,3,40,40,4.0,12,dry,sedan,0,0,,False,True,False,급정지,일반구간,False,5.45,0,0.0,0,False,999.0,True,False,True,False,2026-05-03T20:55:30.668405,,-2.1,2.1,False,False,False,False,True
117,3,40,40,4.0,12,dry,sedan,45,15,sedan,False,True,True,감속,일반구간,False,4.0,0,0.0,0,False,8.19,True,False,True,False,2026-05-03T20:55:32.101495,,-1.51,1.51,False,False,False,False,True
118,3,40,40,5.0,12,dry,sedan,0,0,,False,True,False,급정지,일반구간,False,5.45,0,0.0,0,False,999.0,True,False,True,False,2026-05-03T20:55:33.460126,,-2.1,2.1,False,False,False,False,True
119,3,40,40,5.0,12,dry,sedan,45,15,sedan,False,True,True,감속,일반구간,False,3.85,0,0.0,0,False,9.18,True,False,True,False,2026-05-03T20:55:34.876058,,-1.56,1.56,False,False,False,False,True
120,3,40,50,3.0,12,dry,sedan,0,0,,False,True,False,급정지,일반구간,False,6.4,0,0.5,0,False,999.0,True,False,True,False,2026-05-03T20:55:36.201154,,-2.28,2.28,False,False,False,False,True
121,3,40,50,3.0,12,dry,sedan,45,15,sedan,False,True,True,감속,일반구간,False,4.9,0,0.0,0,False,12.78,True,False,True,False,2026-05-03T20:55:37.780171,,-1.52,1.52,False,False,False,False,True
122,3,40,50,4.0,12,dry,sedan,0,0,,False,True,False,급정지,일반구간,False,6.4,0,0.5,0,False,999.0,True,False,True,False,2026-05-03T20:55:39.286930,,-2.28,2.28,False,False,False,False,True
123,3,40,50,4.0,12,dry,sedan,45,15,sedan,False,True,True,감속,일반구간,False,4.9,0,0.0,0,False,12.78,True,False,True,False,2026-05-03T20:55:40.856084,,-1.52,1.52,False,False,False,False,True
124,3,40,50,5.0,12,dry,sedan,0,0,,False,True,False,급정지,일반구간,False,6.4,0,0.5,0,False,999.0,True,False,True,False,2026-05-03T20:55:42.365807,,-2.28,2.28,False,False,False,False,True
125,3,40,50,5.0,12,dry,sedan,45,15,sedan,False,True,True,감속,일반구간,False,4.9,0,0.0,0,False,12.78,True,False,True,False,2026-05-03T20:55:43.934548,,-1.52,1.52,False,False,False,False,True
126,3,40,60,3.0,12,dry,sedan,0,0,,False,True,False,급정지,일반구간,False,7.65,0,0.6,0,False,999.0,True,False,True,False,2026-05-03T20:55:45.444309,,-2.19,2.19,False,False,False,False,True
127,3,40,60,3.0,12,dry,sedan,45,15,sedan,False,True,True,감속,일반구간,False,5.9,0,0.0,0,False,15,True,False,True,False,2026-05-03T20:55:47.233318,,-1.53,1.53,False,False,False,False,True
128,3,40,60,4.0,12,dry,sedan,0,0,,False,True,False,급정지,일반구간,False,7.65,0,0.6,0,False,999.0,True,False,True,False,2026-05-03T20:55:48.917618,,-2.19,2.19,False,False,False,False,True
129,3,40,60,4.0,12,dry,sedan,45,15,sedan,False,True,True,감속,일반구간,False,5.9,0,0.0,0,False,15,True,False,True,False,2026-05-03T20:55:50.702764,,-1.53,1.53,False,False,False,False,True
